用户ID,评论内容,购买时间,点赞数,回复数,得分,评价时间,商品型号
18406018067,"户外露营新手必备的第一款电源，相当好用，力荐
充电这一块稍微慢一点点，户外之前记得提前充满就好啦",2022-11-07 00:57:18,0,0,5,2022-11-17 20:16:41,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
17653525588,"收到货了
做工质感：良心制造
蓄电容量：到手40%
充电速度：待测定
抗摔能力：工业级别",2022-06-16 13:06:08,0,1,5,2022-06-18 13:34:21,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
17699486925,6.18活动时购买很优惠，还没开始使用，但是看着还不错,2022-06-18 13:50:13,0,1,5,2022-06-26 13:09:49,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
17987134998,好用，性价比高，推荐这家。我是接一个针式打印机，能用好多天的电,2022-08-11 00:00:01,0,0,5,2022-08-30 13:45:11,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
17762158391,小二到了，就遇到停电刚刚好。小风扇和手机充电，可以暂时解决。,2022-06-17 16:32:56,0,1,5,2022-07-10 18:15:14,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
17231464984,看起来不错，是我想要的那种，外壳材料厚实，无毛刺，到的时候46％的电量，充电2小时到70％，估计电量0.5KWh，短时间外出应该够了。刚刚测试了一下，一切功能正常，周末去公园搭帐篷，去试试看，期待期待！,2022-03-07 11:22:47,0,1,5,2022-03-09 22:02:08,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
18535235231,东西拿到了 质感不错 第一次充电 卖家服务不错,2022-11-10 20:01:17,0,0,5,2022-12-14 22:17:54,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
16823279519,"做工质感：带点磨砂，摸起来手感还可以，对于女生来说有点重
蓄电容量：还没带起出去用过
充电速度：哪天出去露营带起去用用，有三个手机插头，一个五孔插头，一家人用应该完全没问题
便携性能：自带提手，很方便",2021-11-02 16:00:07,0,1,5,2021-12-16 12:13:40,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
18341569921,不错不错，电量恐慌症福音，以后出门拍照飞飞机不用担心没电了,2022-10-30 09:54:50,0,0,5,2022-11-06 18:23:38,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
17350495224,物流顺丰很快，就是把电话写错了，一直没收到短信，打物流电话才解决了。没充电用，看外观还行，显示49%的电量，用小夜灯试了一下，也显示输出多少瓦，应该正常吧,2022-04-01 09:02:16,0,1,5,2022-04-10 13:42:55,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
18833496646,不错！美观大方，续航时间应该不错，用一段时间追评,2023-02-24 17:25:37,0,0,5,2023-02-27 16:39:08,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
17961826561,包装严实，箱子完好。活动时候入手，价格实惠，希望以后多多活动，,2022-07-01 17:03:29,0,1,5,2022-08-25 11:20:25,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
17067594371,平稳使用，放车上出去户外很好，相机无人机有办法路上就充电了，不用等到酒店再整。没有噪音不用加油还轻便，比发电机好得很。就是希望夏天放车里不会有问题，现在还是有点担心的。,2021-12-30 14:08:23,0,1,5,2022-01-28 15:36:47,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
16327949480,经常自驾游，所以在户外电源问题成了一大难题，之前自己改装过两次副电瓶，又是逆变器又是走线的弄得车里很乱，后来发现根本用不上，索性直接上个店小二得了。店小二户外电源是我一直想买的，不用说，口碑证明一切，虽然功率相对加装逆变器小了些，但短期游玩还是非常够用的，需要用的的设备无非就是手机 相机 MacBookPro 无人机等，另外我的小米400w电饭煲也可以用，野炊用卡式炉，简直不要太完美，关键是它可以随时移动，出门在外也不用担心汽车电瓶亏电，做工质量没的说，唯一的缺点就是充电慢了些，可能也是为了安全！总之喜欢，正好赶上活动，省了不少money,2021-09-10 06:50:03,0,1,5,2021-09-19 11:11:12,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
17440832658,"包装好，配件全，出门用挺方便。车载冰箱一晚上大概用了一半的电，挺好。
做工质感：好
便携性能：比较方便携带",2022-03-07 08:24:36,0,1,5,2022-05-03 10:17:00,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
18346073697,一直想着买，等了好几个月，终于入手了！去露营就更方便啦,2022-11-01 10:46:55,0,0,5,2022-11-07 14:53:23,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
18904759291,心心念的户外神器终于到了，想买两年了，终于买了。,2023-03-14 00:02:41,0,1,5,2023-03-16 11:16:10,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
17136962811,物流较快。收到后，咨询客服使用问题，态度耐心。充满电100%后，试着300W电饭锅（0.8L）煮了一锅饭（冷水），30分钟鸣滴滴声完成。此时，店小二500W款电量余87%。效果满意。,2022-02-13 15:46:48,0,1,5,2022-02-16 20:51:26,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
18113204910,看起来不错，需要使用之后才能进一步评价。充电差不多需要四个小时。,2022-09-23 16:32:18,0,0,5,2022-09-24 21:11:02,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
18043482899,刚收到，还没试用。好重，看着质量不错，试过之后再来评价,2022-09-09 12:13:53,0,1,5,2022-09-10 14:39:49,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
15685691973,"做工精细，黑橘配色时尚好看，电源整体大小适中，上面还有提手，方便移动
500w，0.5度电，基本够用
拿800w的电吹风试了下，2档能吹十来秒就过载，自动保护电源，这点很好。1档大概420w，能持续运行。
市电充84w，充电速度挺快的，希望车充也能差不多
为后续自驾游努力采购装备",2021-05-15 08:10:55,0,1,5,2021-05-18 01:41:55,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
13019031604,做工精细，重量挺重的，接英得尔车载冰箱，冰箱节能模式，车载接口，连续供电30小时，还余电13%，一400W2两升小电饭锅，220V电压三相接口，煮饭半小时蒸熟，费电30%，基本和说明书上说的一致，别的充电暂时还没用很好，出门旅行方便了，不怕没电了,2019-06-27 11:36:01,0,1,5,2019-07-16 11:47:11,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
17059548218,这个电源可以，买了一个250瓦的电饭煲煮饭，热水放进去16分钟有饭吃，用电14%，还有很多车载的小工具也可以用到别的地方，比如车用吸尘器，就可以拿到别的地方带着电源用,2022-01-04 05:53:36,0,1,5,2022-01-27 12:03:49,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
18766561352,品质优良，做工精细，包装扎实，物流也快,2023-02-06 22:03:43,0,0,5,2023-02-09 15:51:34,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
18148699604,手感不错，表面质感不错，只是还没用，可惜没包装袋,2022-09-29 16:11:30,0,0,5,2022-10-01 22:28:36,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
17942009690,买回來夏天了，还沒机会用到，看起來应該不错，等凉天,2022-06-15 20:13:40,0,0,5,2022-08-21 14:49:38,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
17742597407,东西做工精细，还没有使用，用完在评,2022-06-18 00:00:03,0,1,5,2022-07-05 20:33:38,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
17732719975,东西还可以用，就是个大的充电宝，够买还是要个大容量的感谢,2022-06-28 11:51:15,0,1,4,2022-07-03 17:35:24,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
16670717535,"做工质感：好
蓄电容量：够用
充电速度：够用
便携性能：好
抗摔能力：一般
其他特色：不错",2021-11-11 08:08:49,0,1,5,2021-11-17 11:37:44,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
13601890577,电小二户外电源采用黑色哑光机身与醒目橙色线条相间，加上阻燃塑料外壳，仅视觉效果上就安全感十足;方正的外形加上顶部提手设计，携带十分方便;自带显示屏方便用户对剩余电量、输入功率、输出功率等用电情况一目了然。采用与特斯拉相同NCM电电芯，智能温控系统，自动调节充放电温度，避免过度充放电、短路份，户外电源在储能单元、电池管理系统、智能控制、对充电电器的保护等方面会更安全，全方位切实保障顾客安全，无忧用电。可同时满足220V交流电、USB、车充扩展等多种类型接口供电，大功率多接口输出可为电饭煲、车载冰箱、电脑、无人机、手机等设备进行供电,2019-12-07 20:47:31,0,1,5,2019-12-14 23:30:01,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
14288811836,辨识度很高的产品。一下子能记住。顺丰很快，上周末及时收到，之后跟车载冰箱配套了一天，挺不错的，不用担心停车后冰箱升温的问题。6个多小时，耗电30%多，外观质量不错，挺精致的，重量也能接受。耗电的时间取决于小电器的功率。这个小锅500w，烧开水后大概就20%多没有了。应急还是不错的。,2020-06-09 20:03:48,0,1,5,2020-06-15 20:55:27,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
15578224437,收到货有47%的电，试用台灯，电扇，USB充电都没问题。买这个打算海边或公园什么的休闲用，暂时没时间用。对日常户外休闲，相信这款足够用了。要不要配太阳能电池板，用用再说。,2021-04-11 13:15:41,0,1,5,2021-04-19 17:51:28,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
12869659417,宝贝效果超乎我想象，总结以下几优点：第一、使用方便随插随用，接口丰富。第二、体积重量合适，女生一手也能提起。第三、材质上乘，外表耐磨，配合太阳能充电板使用，户外无敌。第四、电力充沛，无论是车载冰箱、热水器、电饭煲、射灯等电器设备都轻轻松松，电流稳定，长时间使用也不发热。300w的热水器烧1升水大概费电13%左右。第五、充电方式多样，市电、车载、太阳能板可以根据自己使用情况，得到源源不断的电源。好评好评,2019-06-05 14:23:21,0,1,5,2019-06-10 14:48:02,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
16072626760,平时出门的时候总担心电子产品的充电问题，有个这个完美解决了这个问题，大小合适，放在车里携带方便，这个容量对我来说够用了，质量感觉可以，就是有点小贵！,2021-07-15 21:48:17,0,1,5,2021-08-02 10:22:03,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
12912557799,东西到了迫不及待的打开，可以说很惊喜。东西做工很好，500W的稍微有点大，接口够用，点烟器标注12V 10A、3个USB，500W的220V5孔，并且每组都有单独的开关，很节能。试了一下220V的强力风机，显示符合100W，风力强劲。又接上12V40W的车载冰箱，启动正常没问题。这时余电36%，充电时发现原带220V充电器是25V的，充电显示输入81W，而用车载12V点烟器充电36W，看来24V和12V都可以充电只是快慢的区别，这点增强了可用性。充电一宿，到100%，今天接上40W的车载冰箱用了1个小时电量下降到92%，还在继续测试中,2019-06-12 11:20:48,0,1,5,2019-06-19 13:26:54,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
